objectid,settlementId,settlementNameHeb,streetCode,streetNameHeb,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,shape,sourceorder,source,source_url,data_retrieved_at
1782586,5000,תל אביב-יפו,50000909.0,הציונות,7.0,רביעית,84,94000,6160622900,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-08-24T00:00:00.000Z,6213,1155,17,52317497,"MULTIPOLYGON(((3873090.5089814663 3774746.136716154,3873065.267214653 3774751.2887859354,3873069.5259174756 3774772.490492629,3873084.8665722907 3774769.445021648,3873086.0240573385 3774775.1486613452,3873095.9482592153 3774773.184315246,3873090.5089814663 3774746.136716154)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
1787567,5000,תל אביב-יפו,50000909.0,הציונות,3.0,שישית+שביעית,213,13100000,6068901900,קרקע,קרקע למגורים,6.0,הצפון החדש סביבת כיכר המדינה,2021-11-04T00:00:00.000Z,6213,928,6,53021610,"MULTIPOLYGON(((3873087.462497393 3774697.2361801527,3873071.907663989 3774700.8140008105,3873074.9120861697 3774713.858972012,3873090.4905183124 3774710.2812342444,3873087.462497393 3774697.2361801527)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
1787566,5000,תל אביב-יפו,50000909.0,הציונות,3.0,רביעית,125,8271700,6068709650,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2021-10-12T00:00:00.000Z,6213,928,4,53021610,"MULTIPOLYGON(((3873087.462497393 3774697.2361801527,3873071.907663989 3774700.8140008105,3873074.9120861697 3774713.858972012,3873090.4905183124 3774710.2812342444,3873087.462497393 3774697.2361801527)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
1782599,5000,תל אביב-יפו,50000909.0,הציונות,7.0,שניה,89,4700000,6063878900,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2021-08-03T00:00:00.000Z,6213,1155,7,52317497,"MULTIPOLYGON(((3873090.5089814663 3774746.136716154,3873065.267214653 3774751.2887859354,3873069.5259174756 3774772.490492629,3873084.8665722907 3774769.445021648,3873086.0240573385 3774775.1486613452,3873095.9482592153 3774773.184315246,3873090.5089814663 3774746.136716154)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
1785083,5000,תל אביב-יפו,50000939.0,חברה חדשה,3.0,,97,5985000,6266006750,דירה,דירה בבית קומות,2.5,הצפון החדש סביבת כיכר המדינה,2025-11-11T00:00:00.000Z,6213,229,3,52317356,"MULTIPOLYGON(((3872885.4519179715 3774406.7075906387,3872855.022770943 3774408.7348332666,3872855.800952819 3774421.0956069687,3872886.230673541 3774418.926183095,3872885.4519179715 3774406.7075906387)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785995,5000,תל אביב-יפו,50000939.0,חברה חדשה,4.0,שלישית,71,4100000,6259990100,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-07-24T00:00:00.000Z,6213,608,11,52311218,"MULTIPOLYGON(((3872941.0027918206 3774408.8801680985,3872909.281098697 3774412.8219979466,3872911.330690658 3774428.8250999884,3872943.1821272545 3774424.883759116,3872941.0027918206 3774408.8801680985)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785084,5000,תל אביב-יפו,50000939.0,חברה חדשה,3.0,,1,31728000,6256903250,קרקע,קומבינציה,0.0,הצפון החדש סביבת כיכר המדינה,2025-03-27T00:00:00.000Z,6213,229,4,52317356,"MULTIPOLYGON(((3872885.4519179715 3774406.7075906387,3872855.022770943 3774408.7348332666,3872855.800952819 3774421.0956069687,3872886.230673541 3774418.926183095,3872885.4519179715 3774406.7075906387)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785183,5000,תל אביב-יפו,50000939.0,חברה חדשה,2.0,שלישית,116,6460000,6252921900,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-01-09T00:00:00.000Z,6213,254,6,52304920,"MULTIPOLYGON(((3872917.784237667 3774366.3229077817,3872904.463984038 3774368.416140433,3872909.068268806 3774397.829421874,3872922.388554209 3774395.7361793495,3872917.784237667 3774366.3229077817)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785077,5000,תל אביב-יפו,50000939.0,חברה חדשה,5.0,שישית,78,5780000,6162412350,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-11-30T00:00:00.000Z,6213,228,7,6213-228,"MULTIPOLYGON(((3872850.464524031 3774444.481372045,3872895.35518537 3774446.6538121775,3872895.658976714 3774439.471936238,3872895.483949978 3774427.400791495,3872894.925194251 3774419.326981182,3872850.1766593587 3774423.375451286,3872850.464524031 3774444.481372045)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785078,5000,תל אביב-יפו,50000939.0,חברה חדשה,5.0,ראשונה,78,5000000,6162346800,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-11-15T00:00:00.000Z,6213,228,8,6213-228,"MULTIPOLYGON(((3872850.464524031 3774444.481372045,3872895.35518537 3774446.6538121775,3872895.658976714 3774439.471936238,3872895.483949978 3774427.400791495,3872894.925194251 3774419.326981182,3872850.1766593587 3774423.375451286,3872850.464524031 3774444.481372045)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785079,5000,תל אביב-יפו,50000939.0,חברה חדשה,5.0,ראשונה,62,4170000,6161105050,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-09-21T00:00:00.000Z,6213,228,9,6213-228,"MULTIPOLYGON(((3872850.464524031 3774444.481372045,3872895.35518537 3774446.6538121775,3872895.658976714 3774439.471936238,3872895.483949978 3774427.400791495,3872894.925194251 3774419.326981182,3872850.1766593587 3774423.375451286,3872850.464524031 3774444.481372045)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785996,5000,תל אביב-יפו,50000939.0,חברה חדשה,4.0,שלישית,66,4350000,6158815750,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-08-08T00:00:00.000Z,6213,608,12,52311218,"MULTIPOLYGON(((3872941.0027918206 3774408.8801680985,3872909.281098697 3774412.8219979466,3872911.330690658 3774428.8250999884,3872943.1821272545 3774424.883759116,3872941.0027918206 3774408.8801680985)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785066,5000,תל אביב-יפו,50000939.0,חברה חדשה,5.0,,1,482000,6159033550,קרקע,קומבינציה,,הצפון החדש סביבת כיכר המדינה,2023-07-12T00:00:00.000Z,6213,228,1,6213-228,"MULTIPOLYGON(((3872850.464524031 3774444.481372045,3872895.35518537 3774446.6538121775,3872895.658976714 3774439.471936238,3872895.483949978 3774427.400791495,3872894.925194251 3774419.326981182,3872850.1766593587 3774423.375451286,3872850.464524031 3774444.481372045)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785067,5000,תל אביב-יפו,50000939.0,חברה חדשה,5.0,שניה,137,1620000,6159110700,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2023-07-12T00:00:00.000Z,6213,228,11,6213-228,"MULTIPOLYGON(((3872850.464524031 3774444.481372045,3872895.35518537 3774446.6538121775,3872895.658976714 3774439.471936238,3872895.483949978 3774427.400791495,3872894.925194251 3774419.326981182,3872850.1766593587 3774423.375451286,3872850.464524031 3774444.481372045)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1785998,5000,תל אביב-יפו,50000939.0,חברה חדשה,4.0,רביעית,70,4400000,6105370100,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2022-03-23T00:00:00.000Z,6213,608,15,52311218,"MULTIPOLYGON(((3872941.0027918206 3774408.8801680985,3872909.281098697 3774412.8219979466,3872911.330690658 3774428.8250999884,3872943.1821272545 3774424.883759116,3872941.0027918206 3774408.8801680985)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
1627862,5000,תל אביב-יפו,50000908.0,יהודה גור,4.0,ראשונה,79,3450000,6257501450,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-03-31T00:00:00.000Z,6108,394,3,52301018,"MULTIPOLYGON(((3873257.2087143366 3774664.5696595046,3873240.795447945 3774667.5519822757,3873244.2613695296 3774686.4399810624,3873260.6751990933 3774683.3154684864,3873257.2087143366 3774664.5696595046)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1627861,5000,תל אביב-יפו,50000908.0,יהודה גור,4.0,רביעית,57,3200000,6153824050,דירה,דירה בבית קומות,2.0,הצפון החדש סביבת כיכר המדינה,2023-03-29T00:00:00.000Z,6108,394,10,52301018,"MULTIPOLYGON(((3873257.2087143366 3774664.5696595046,3873240.795447945 3774667.5519822757,3873244.2613695296 3774686.4399810624,3873260.6751990933 3774683.3154684864,3873257.2087143366 3774664.5696595046)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1627864,5000,תל אביב-יפו,50000908.0,יהודה גור,4.0,שלישית,78,4100000,6102877850,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2022-02-02T00:00:00.000Z,6108,394,8,52301018,"MULTIPOLYGON(((3873257.2087143366 3774664.5696595046,3873240.795447945 3774667.5519822757,3873244.2613695296 3774686.4399810624,3873260.6751990933 3774683.3154684864,3873257.2087143366 3774664.5696595046)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1627953,5000,תל אביב-יפו,50000908.0,יהודה גור,6.0,שלישית,73,3770000,6204429600,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-04-09T00:00:00.000Z,6108,436,8,53301876,"MULTIPOLYGON(((3873285.5401288755 3774656.158827229,3873280.8210461806 3774656.816164747,3873280.779753701 3774656.822049737,3873267.713626242 3774658.685541693,3873270.4669951187 3774678.9215314053,3873280.7012964054 3774677.5563467564,3873280.742587611 3774677.5508172084,3873288.2811979037 3774676.536944466,3873285.5401288755 3774656.158827229)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1627505,5000,תל אביב-יפו,50000908.0,יהודה גור,3.0,שניה,105,6000000,6108071650,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2022-05-26T00:00:00.000Z,6108,368,3,53050600,"MULTIPOLYGON(((3873262.332309106 3774712.801054636,3873247.5813378342 3774715.8489946467,3873252.316529336 3774738.971873458,3873266.96086706 3774736.0656977706,3873262.332309106 3774712.801054636)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1627506,5000,תל אביב-יפו,50000908.0,יהודה גור,3.0,שניה,105,2690000,6072250050,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-12-22T00:00:00.000Z,6108,368,4,53050600,"MULTIPOLYGON(((3873262.332309106 3774712.801054636,3873247.5813378342 3774715.8489946467,3873252.316529336 3774738.971873458,3873266.96086706 3774736.0656977706,3873262.332309106 3774712.801054636)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1627978,5000,תל אביב-יפו,50000908.0,יהודה גור,5.0,ראשונה,65,2750000,6066352150,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2021-09-29T00:00:00.000Z,6108,458,1,53050300,"MULTIPOLYGON(((3873286.985198432 3774707.421211158,3873280.6232397407 3774709.091253359,3873280.5819264567 3774709.1025886424,3873272.112693728 3774711.4284514277,3873277.6918453085 3774732.777245839,3873280.4950405015 3774732.0640064436,3873280.5363507257 3774732.0535005326,3873292.552583223 3774728.769946799,3873286.985198432 3774707.421211158)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1628016,5000,תל אביב-יפו,50000908.0,יהודה גור,8.0,ראשונה,59,3500000,6059811200,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2021-06-10T00:00:00.000Z,6108,466,3,53305863,"MULTIPOLYGON(((3873311.5048194993 3774649.966420297,3873291.783294136 3774654.71345785,3873296.8798620524 3774675.835178113,3873316.601420099 3774671.088124234,3873311.5048194993 3774649.966420297)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
1627321,5000,תל אביב-יפו,50000937.0,קליי,8.0,שביעית,92,5952000,6303713450,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2026-02-17T00:00:00.000Z,6108,247,11,52319288,"MULTIPOLYGON(((3873313.122447713 3774343.7749462826,3873296.604991277 3774346.3658804363,3873303.162009254 3774389.71998267,3873321.448809208 3774386.9699084954,3873317.9965994894 3774364.4450352686,3873308.558441385 3774365.818945294,3873307.639262672 3774359.4410783025,3873315.307910697 3774358.285531358,3873313.122447713 3774343.7749462826)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
1628353,5000,תל אביב -יפו,50000937.0,קליי,2.0,שלישית,83,3800000,6301481400,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2026-01-12T00:00:00.000Z,6108,638,8,52271479,"MULTIPOLYGON(((3873301.7048035627 3774279.300849493,3873285.291848486 3774282.342384303,3873288.989834359 3774302.214058788,3873305.3790096715 3774299.231664227,3873301.7048035627 3774279.300849493)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
1627322,5000,תל אביב-יפו,50000937.0,קליי,8.0,ראשונה,68,3800000,6301018950,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-12-30T00:00:00.000Z,6108,247,12,52319288,"MULTIPOLYGON(((3873313.122447713 3774343.7749462826,3873296.604991277 3774346.3658804363,3873303.162009254 3774389.71998267,3873321.448809208 3774386.9699084954,3873317.9965994894 3774364.4450352686,3873308.558441385 3774365.818945294,3873307.639262672 3774359.4410783025,3873315.307910697 3774358.285531358,3873313.122447713 3774343.7749462826)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
1627460,5000,תל אביב-יפו,50000937.0,קליי,18.0,שביעית,104,5820000,6266568150,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-12-10T00:00:00.000Z,6108,358,14,72766040,"MULTIPOLYGON(((3873328.7232962926 3774526.9424447003,3873345.596774723 3774524.2484029853,3873345.217386728 3774521.2372239884,3873350.466620128 3774520.281059465,3873347.049767257 3774498.672910129,3873324.8143971935 3774502.223146202,3873328.7232962926 3774526.9424447003)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
